0,33.37,1.30
0,0,128,37.0,0,1.08,0.51,0.06,0.51,197,55.0,RETURNED,0.5,0.6,8,30,pop:sample:1
0,0,128,22.0,1,1.09,0.51,0.06,0.51,205,39.0,RETURNED,0.5,0.6,8,30,pop:sample:3
0,0,128,25.0,2,1.08,0.52,0.05,0.51,199,31.0,RETURNED,0.5,0.6,8,30,pop:sample:5
0,0,128,23.0,3,1.09,0.52,0.06,0.52,189,27.0,RETURNED,0.5,0.6,8,30,pop:sample:7
0,0,128,28.0,4,1.08,0.51,0.06,0.51,206,35.0,RETURNED,0.5,0.6,8,30,pop:sample:9
0,0,128,21.0,5,1.08,0.51,0.05,0.51,203,25.0,RETURNED,0.5,0.6,8,30,pop:sample:11
0,0,128,23.0,6,1.07,0.51,0.05,0.52,193,23.0,RETURNED,0.5,0.6,8,30,pop:sample:13
0,0,128,20.0,7,1.07,0.51,0.05,0.51,206,26.0,RETURNED,0.5,0.6,8,30,pop:sample:15
0,0,128,16.0,8,1.09,0.51,0.05,0.52,211,24.0,RETURNED,0.5,0.6,8,30,pop:sample:17
0,0,128,18.0,9,1.07,0.51,0.05,0.51,200,22.0,RETURNED,0.5,0.6,8,30,pop:sample:19
0,0,128,18.0,10,1.12,0.54,0.07,0.51,197,23.0,RETURNED,0.5,0.6,8,30,pop:sample:21
0,0,128,18.0,11,1.09,0.51,0.07,0.51,195,18.0,RETURNED,0.5,0.6,8,30,pop:sample:23
0,0,128,18.0,12,1.1,0.52,0.06,0.52,188,16.0,RETURNED,0.5,0.6,8,30,pop:sample:25
0,0,128,19.0,13,1.1,0.52,0.06,0.52,199,21.0,RETURNED,0.5,0.6,8,30,pop:sample:27
0,0,128,16.0,14,1.1,0.51,0.06,0.52,204,21.0,RETURNED,0.5,0.6,8,30,pop:sample:30
0,0,128,11.0,15,1.12,0.52,0.07,0.52,201,18.0,RETURNED,0.5,0.6,8,30,pop:sample:31
0,0,128,14.0,16,1.09,0.51,0.06,0.51,195,19.0,RETURNED,0.5,0.6,8,30,pop:sample:34
0,0,128,12.0,17,1.11,0.52,0.07,0.52,200,14.0,RETURNED,0.5,0.6,8,30,pop:sample:35
0,0,128,14.0,18,1.1,0.52,0.06,0.51,208,14.0,RETURNED,0.5,0.6,8,30,pop:sample:37
0,0,128,10.0,19,1.1,0.52,0.06,0.52,196,12.0,RETURNED,0.5,0.6,8,30,pop:sample:39
0,1,128,32.0,0,1.08,0.51,0.06,0.51,197,53.0,RETURNED,0.5,0.6,8,30,pop:sample:2
0,1,128,24.0,1,1.08,0.51,0.06,0.51,208,39.0,RETURNED,0.5,0.6,8,30,pop:sample:4
0,1,128,21.0,2,1.11,0.53,0.06,0.52,206,22.0,RETURNED,0.5,0.6,8,30,pop:sample:6
0,1,128,28.0,3,1.08,0.51,0.06,0.51,201,37.0,RETURNED,0.5,0.6,8,30,pop:sample:8
0,1,128,33.0,4,1.08,0.51,0.06,0.51,204,61.0,RETURNED,0.5,0.6,8,30,pop:sample:10
0,1,128,23.0,5,1.09,0.51,0.05,0.52,197,34.0,RETURNED,0.5,0.6,8,30,pop:sample:12
0,1,128,25.0,6,1.07,0.51,0.05,0.51,205,33.0,RETURNED,0.5,0.6,8,30,pop:sample:14
0,1,128,19.0,7,1.07,0.51,0.05,0.51,197,23.0,RETURNED,0.5,0.6,8,30,pop:sample:16
0,1,128,19.0,8,1.07,0.51,0.05,0.51,209,23.0,RETURNED,0.5,0.6,8,30,pop:sample:18
0,1,128,20.0,9,1.07,0.51,0.05,0.51,199,21.0,RETURNED,0.5,0.6,8,30,pop:sample:20
0,1,128,16.0,10,1.08,0.51,0.07,0.5,206,17.0,RETURNED,0.5,0.6,8,30,pop:sample:22
0,1,128,19.0,11,1.1,0.51,0.08,0.51,201,21.0,RETURNED,0.5,0.6,8,30,pop:sample:24
0,1,128,14.0,12,1.09,0.51,0.06,0.52,215,16.0,RETURNED,0.5,0.6,8,30,pop:sample:26
0,1,128,13.0,13,1.1,0.53,0.06,0.51,205,12.0,RETURNED,0.5,0.6,8,30,pop:sample:28
0,1,128,17.0,14,1.11,0.51,0.07,0.53,185,18.0,RETURNED,0.5,0.6,8,30,pop:sample:29
0,1,128,17.0,15,1.11,0.52,0.06,0.53,211,17.0,RETURNED,0.5,0.6,8,30,pop:sample:32
0,1,128,19.0,16,1.09,0.51,0.07,0.51,208,19.0,RETURNED,0.5,0.6,8,30,pop:sample:33
0,1,128,13.0,17,1.11,0.52,0.07,0.52,211,18.0,RETURNED,0.5,0.6,8,30,pop:sample:36
0,1,128,11.0,18,1.1,0.52,0.06,0.51,204,11.0,RETURNED,0.5,0.6,8,30,pop:sample:38
0,1,128,11.0,19,1.1,0.52,0.06,0.52,213,17.0,RETURNED,0.5,0.6,8,30,pop:sample:40
