0,31.09,1.23
0,0,128,23.0,0,1.06,0.08,0.42,0.56,1633,50.0,RETURNED,0.9,0.4,56,30,pop:sample:2
0,0,128,21.0,1,1.07,0.09,0.4,0.57,1635,23.0,RETURNED,0.9,0.4,56,30,pop:sample:4
0,0,128,24.0,2,1.06,0.08,0.42,0.55,1646,21.0,RETURNED,0.9,0.4,56,30,pop:sample:6
0,0,128,21.0,3,1.04,0.08,0.4,0.56,1629,24.0,RETURNED,0.9,0.4,56,30,pop:sample:8
0,0,128,22.0,4,1.02,0.08,0.4,0.54,1636,24.0,RETURNED,0.9,0.4,56,30,pop:sample:10
0,0,128,27.0,5,1.02,0.08,0.4,0.54,1643,24.0,RETURNED,0.9,0.4,56,30,pop:sample:12
0,0,128,26.0,6,1.01,0.07,0.4,0.54,1631,22.0,RETURNED,0.9,0.4,56,30,pop:sample:14
0,0,128,24.0,7,1.02,0.06,0.41,0.55,1624,20.0,RETURNED,0.9,0.4,56,30,pop:sample:16
0,0,128,19.0,8,1.01,0.06,0.4,0.55,1622,23.0,RETURNED,0.9,0.4,56,30,pop:sample:18
0,0,128,26.0,9,1.03,0.06,0.42,0.55,1634,20.0,RETURNED,0.9,0.4,56,30,pop:sample:20
0,0,128,22.0,10,1.0,0.06,0.4,0.54,1622,21.0,RETURNED,0.9,0.4,56,30,pop:sample:22
0,0,128,22.0,11,1.03,0.06,0.42,0.55,1626,22.0,RETURNED,0.9,0.4,56,30,pop:sample:24
0,0,128,17.0,12,1.0,0.07,0.4,0.54,1626,22.0,RETURNED,0.9,0.4,56,30,pop:sample:26
0,0,128,22.0,13,1.02,0.07,0.4,0.54,1620,17.0,RETURNED,0.9,0.4,56,30,pop:sample:28
0,0,128,26.0,14,1.04,0.08,0.42,0.55,1651,23.0,RETURNED,0.9,0.4,56,30,pop:sample:30
0,0,128,18.0,15,1.01,0.06,0.41,0.54,1606,20.0,RETURNED,0.9,0.4,56,30,pop:sample:32
0,0,128,20.0,16,1.02,0.07,0.4,0.54,1641,18.0,RETURNED,0.9,0.4,56,30,pop:sample:34
0,0,128,25.0,17,1.03,0.07,0.42,0.54,1637,19.0,RETURNED,0.9,0.4,56,30,pop:sample:36
0,0,128,26.0,18,1.03,0.07,0.42,0.54,1654,24.0,RETURNED,0.9,0.4,56,30,pop:sample:38
0,0,128,20.0,19,1.02,0.06,0.42,0.54,1627,23.0,RETURNED,0.9,0.4,56,30,pop:sample:40
0,1,128,24.0,0,1.05,0.08,0.41,0.56,1636,48.0,RETURNED,0.9,0.4,56,30,pop:sample:1
0,1,128,25.0,1,1.07,0.08,0.41,0.57,1643,23.0,RETURNED,0.9,0.4,56,30,pop:sample:3
0,1,128,23.0,2,1.04,0.07,0.41,0.57,1639,23.0,RETURNED,0.9,0.4,56,30,pop:sample:5
0,1,128,23.0,3,1.03,0.07,0.4,0.57,1646,23.0,RETURNED,0.9,0.4,56,30,pop:sample:7
0,1,128,21.0,4,1.01,0.06,0.4,0.55,1653,23.0,RETURNED,0.9,0.4,56,30,pop:sample:9
0,1,128,22.0,5,1.0,0.07,0.4,0.54,1636,21.0,RETURNED,0.9,0.4,56,30,pop:sample:11
0,1,128,25.0,6,1.0,0.05,0.4,0.55,1650,25.0,RETURNED,0.9,0.4,56,30,pop:sample:13
0,1,128,23.0,7,1.02,0.05,0.41,0.56,1642,25.0,RETURNED,0.9,0.4,56,30,pop:sample:15
0,1,128,24.0,8,1.01,0.05,0.4,0.55,1628,22.0,RETURNED,0.9,0.4,56,30,pop:sample:17
0,1,128,22.0,9,1.03,0.05,0.42,0.55,1632,21.0,RETURNED,0.9,0.4,56,30,pop:sample:19
0,1,128,24.0,10,1.0,0.06,0.39,0.55,1626,23.0,RETURNED,0.9,0.4,56,30,pop:sample:21
0,1,128,24.0,11,1.03,0.06,0.42,0.55,1623,21.0,RETURNED,0.9,0.4,56,30,pop:sample:23
0,1,128,20.0,12,1.01,0.05,0.4,0.55,1631,23.0,RETURNED,0.9,0.4,56,30,pop:sample:25
0,1,128,24.0,13,1.02,0.07,0.4,0.55,1624,21.0,RETURNED,0.9,0.4,56,30,pop:sample:27
0,1,128,24.0,14,1.03,0.06,0.42,0.55,1637,23.0,RETURNED,0.9,0.4,56,30,pop:sample:29
0,1,128,23.0,15,1.03,0.06,0.41,0.55,1641,21.0,RETURNED,0.9,0.4,56,30,pop:sample:31
0,1,128,19.0,16,1.01,0.06,0.4,0.55,1631,19.0,RETURNED,0.9,0.4,56,30,pop:sample:33
0,1,128,24.0,17,1.03,0.06,0.42,0.55,1650,17.0,RETURNED,0.9,0.4,56,30,pop:sample:35
0,1,128,22.0,18,1.03,0.06,0.42,0.55,1632,19.0,RETURNED,0.9,0.4,56,30,pop:sample:37
0,1,128,22.0,19,1.03,0.06,0.42,0.55,1635,22.0,RETURNED,0.9,0.4,56,30,pop:sample:39
